idx,like,word,tfidfscore
2578,,gen,1
1469,,gen,1
1468,,gen,1
1467,,gen,1
1466,,gen,1
1465,,gen,1
1776,,gen,1
3739,,generals,1
1464,,gens,1
2580,,geore,1
3113,,george,1
832,,george,1
254,,germany,1
1503,,ghosts,1
2853,,giocoinedito,1
4088,,giocoinedito,1
2542,,giocoinedito,1
4680,,glider,1
3203,,goal,1
3312,,goal,1
4912,,goal,1
4987,,goal,1
5332,,goal,1
4099,,goal,1
4676,,goal,1
4550,,goal,1
4449,,goal,1
728,,goal,1
1024,,goal,1
237,,goal,1
549,,goal,1
395,,goalie,1
3419,,god,1
4324,,god,1
3211,,goes,1
4635,,goes,1
390,,goes,1
2471,,goldenlaurel,1
4404,,gomoku,1
799,,gone,1
1286,,good,1
3201,,google,1
2191,,google,1
2592,,got,1
43,,government,1
1345,,grant,1
1890,,grant,1
3463,,grapac,1
2606,,grapac,1
2499,,greenblack,1
2495,,greenblue,1
2493,,greengreen,1
2497,,greenyellow,1
1106,,groundzerogames,1
3163,,gt,1
24,,gyrodyne,1
30,,habsburgs,1
3655,,hack,1
234,,halberstadt,1
1019,,hammerhal,1
1451,,hanafuda,1
2277,,hannibal,1
3138,,hannoverian,1
923,,happen,1
4184,,happens,1
2661,,happens,1
2397,,happy,1
2823,,harun,1
3358,,hasbro,1
5184,,hasbro,1
5322,,hasbro,1
5275,,hasbro,1
1096,,hayward,1
2899,,hehehehe,1
5294,,hello,1
2888,,hellrail,1
3336,,helltank,1
298,,heroes,1
3553,,herophase,1
3551,,herophase,1
4677,,heshe,1
3407,,hex,1
3467,,hex,1
3882,,hex,1
3993,,hex,1
3700,,hex,1
2761,,hex,1
2787,,hex,1
3334,,hex,1
3152,,hex,1
3132,,hex,1
3114,,hex,1
4725,,hex,1
4053,,hex,1
4587,,hex,1
4368,,hex,1
1322,,hex,1
2055,,hex,1
2163,,hex,1
2122,,hex,1
2640,,hex,1
2653,,hex,1
1660,,hex,1
1986,,hex,1
3631,,hexagon,1
220,,highlights,1
67,,highlights,1
3995,,hijara,1
2908,,hikari,1
1438,,hikari,1
2633,,himmel,1
963,,history,1
1267,,history,1
315,,history,1
2622,,hit,1
2658,,ho,1
171,,hoffman,1
2928,,honte,1
4603,,hope,1
2462,,hot,1
1683,,hotzartworks,1
3883,,hours,1
3866,,hours,1
2783,,hours,1
4738,,hours,1
713,,hours,1
806,,hours,1
1572,,hours,1
2001,,hours,1
5233,,howard,1
286,,howard,1
3209,,hrs,1
342,,hrs,1
3406,,htm,1
2171,,htm,1
2383,,htm,1
3514,,html,1
3480,,html,1
3465,,html,1
4000,,html,1
3736,,html,1
2930,,html,1
4850,,html,1
5207,,html,1
5293,,html,1
5164,,html,1
4018,,html,1
4118,,html,1
4658,,html,1
4388,,html,1
880,,html,1
956,,html,1
1180,,html,1
2250,,html,1
2181,,html,1
2338,,html,1
2608,,html,1
2613,,html,1
1393,,html,1
2591,,huh,1
4805,,humm,1
1163,,hunter,1
4868,,hunters,1
3998,,hyperiongames,1
3980,,hyw,1
2215,,icontact,1
1774,,idea,1
3649,,iggamecenter,1
4479,,iggamecenter,1
3050,,ii,1
265,,iiia,1
264,,iiid,1
2280,,imagine,1
1401,,important,1
3518,,included,1
4839,,included,1
2501,,included,1
1724,,included,1
3703,,includes,1
3788,,includes,1
2777,,includes,1
3328,,includes,1
4772,,includes,1
5227,,includes,1
4052,,includes,1
4166,,includes,1
4411,,includes,1
1247,,includes,1
2303,,includes,1
2275,,includes,1
2646,,includes,1
4046,,indicios,1
2219,,info,1
2852,,information,1
4699,,information,1
4087,,information,1
2541,,information,1
1814,,inkerman,1
1242,,inquisition,1
4796,,instance,1
3474,,instructions,1
3444,,instructions,1
3458,,instructions,1
2883,,instructions,1
2682,,instructions,1
3331,,instructions,1
3290,,instructions,1
5228,,instructions,1
5278,,instructions,1
5141,,instructions,1
4269,,instructions,1
4158,,instructions,1
4593,,instructions,1
2551,,instructions,1
2344,,instructions,1
1491,,instructions,1
3973,,integrates,1
3184,,integrates,1
3332,,integrates,1
3272,,integrates,1
4925,,integrates,1
4065,,integrates,1
4037,,integrates,1
4119,,integrates,1
4590,,integrates,1
4604,,integrates,1
4429,,integrates,1
4440,,integrates,1
949,,integrates,1
776,,integrates,1
669,,integrates,1
227,,integrates,1
166,,integrates,1
99,,integrates,1
119,,integrates,1
116,,integrates,1
563,,integrates,1
565,,integrates,1
577,,integrates,1
536,,integrates,1
532,,integrates,1
530,,integrates,1
648,,integrates,1
410,,integrates,1
473,,integrates,1
2137,,integrates,1
1575,,integrates,1
1388,,integrates,1
1351,,integrates,1
1340,,integrates,1
1452,,integrates,1
1895,,integrates,1
1927,,integrates,1
1739,,integrates,1
1778,,integrates,1
5041,,internationallyrenowned,1
3941,,introduction,1
3723,,introduction,1
2990,,introduction,1
2733,,introduction,1
2727,,introduction,1
2747,,introduction,1
3185,,introduction,1
3082,,introduction,1
4904,,introduction,1
5242,,introduction,1
4284,,introduction,1
4171,,introduction,1
4574,,introduction,1
4508,,introduction,1
4467,,introduction,1
985,,introduction,1
1057,,introduction,1
1011,,introduction,1
282,,introduction,1
109,,introduction,1
624,,introduction,1
2235,,introduction,1
2263,,introduction,1
2063,,introduction,1
2136,,introduction,1
2130,,introduction,1
2602,,introduction,1
2394,,introduction,1
2434,,introduction,1
2426,,introduction,1
1651,,introduction,1
1505,,introduction,1
1492,,introduction,1
1460,,introduction,1
1445,,introduction,1
1900,,introduction,1
1901,,introduction,1
1847,,introduction,1
1735,,introduction,1
783,,invitation,1
2313,,isbn,1
1680,,isfgksb,1
1305,,isi,1
4777,,issues,1
255,,italy,1
2258,,italy,1
2435,,italy,1
4117,,itcards,1
879,,itspaceinfantryindex,1
1179,,itwabox,1
3559,,ivanhoe,1
2149,,ivry,1
130,,jack,1
129,,jack,1
127,,jack,1
120,,jack,1
136,,jacobs,1
1077,,jahrhundert,1
2014,,james,1
1331,,jan,1
1078,,jan,1
662,,jarts,1
4654,,job,1
2673,,joffre,1
0,,john,1
4395,,john,1
1561,,john,1
762,,johnston,1
3453,,jokers,1
3464,,jpgameengengsoccerindex,1
2607,,jpgameengengwaruindex,1
4798,,jr,1
1094,,jr,1
1435,,jr,1
1844,,july,1
939,,jump,1
1196,,jump,1
1218,,june,1
2206,,june,1
2013,,june,1
1588,,june,1
1673,,june,1
1594,,kahuna,1
1204,,kaiserschlacht,1
3286,,kalaura,1
2678,,kanaloa,1
3003,,karamo,1
5079,,karamo,1
1,,kennedy,1
319,,khet,1
3231,,kickstart,1
3549,,kickstarter,1
3094,,kickstarter,1
1615,,kickstarter,1
1496,,kickstarter,1
1219,,killed,1
3438,,kilometers,1
2790,,kilometers,1
3116,,kilometers,1
4727,,kilometers,1
4318,,kilometers,1
4589,,kilometers,1
986,,kilometers,1
1324,,kilometers,1
2642,,kilometers,1
1662,,kilometers,1
1988,,kilometers,1
4899,,kind,1
5048,,kind,1
2097,,kippit,1
4732,,kismet,1
3924,,klein,1
2009,,klickado,1
3409,,km,1
3702,,km,1
2808,,km,1
2788,,km,1
2124,,km,1
2655,,km,1
1949,,km,1
1206,,kmhex,1
1259,,kmhex,1
384,,kmhex,1
2140,,kmhex,1
1977,,kmhex,1
1935,,kmhex,1
2799,,knights,1
4579,,knights,1
1555,,knows,1
2169,,kogworks,1
5272,,krieger,1
663,,kubb,1
328,,kupferkessel,1
2485,,kursk,1
2486,,kursk,1
2488,,kursk,1
2487,,kursk,1
4760,,kuzniagier,1
125,,kvothe,1
424,,labeled,1
3130,,labordage,1
2805,,lagersttten,1
90,,lang,1
110,,lang,1
561,,lang,1
521,,lang,1
526,,lang,1
405,,lang,1
1705,,lang,1
1704,,lang,1
1772,,lang,1
1139,,laropostale,1
4737,,larry,1
314,,late,1
4143,,layer,1
3475,,laying,1
2060,,leaders,1
1714,,leaders,1
3764,,lee,1
3325,,lee,1
769,,lee,1
2269,,letters,1
494,,level,1
139,,linko,1
1629,,literally,1
3404,,liveoakgames,1
1131,,look,1
3845,,lord,1
58,,lose,1
1670,,lose,1
5245,,losers,1
327,,loses,1
2866,,lost,1
1583,,lost,1
155,,lostnot,1
1410,,lots,1
2026,,love,1
280,,lovecraft,1
27,,lovecraft,1
140,,lovecraft,1
2038,,lovecraft,1
2569,,lovecraft,1
2570,,lovecraft,1
2571,,lovecraft,1
48,,lovecrafts,1
2856,,luccacomicsandgames,1
4091,,luccacomicsandgames,1
2545,,luccacomicsandgames,1
3694,,luchacabra,1
3690,,luchacabra,1
1882,,luck,1
3844,,luthor,1
3063,,lyecxizk,1
2804,,mabiweb,1
864,,magblast,1
2684,,maj,1
4627,,make,1
233,,make,1
5049,,makin,1
5047,,makin,1
5046,,makin,1
5045,,makin,1
4254,,manual,1
194,,manual,1
2281,,manual,1
3730,,manufacturer,1
2934,,manufacturer,1
2725,,manufacturer,1
2734,,manufacturer,1
3179,,manufacturer,1
4916,,manufacturer,1
4865,,manufacturer,1
4878,,manufacturer,1
5010,,manufacturer,1
4690,,manufacturer,1
4812,,manufacturer,1
4833,,manufacturer,1
5214,,manufacturer,1
5313,,manufacturer,1
5027,,manufacturer,1
5167,,manufacturer,1
4238,,manufacturer,1
4281,,manufacturer,1
4073,,manufacturer,1
4342,,manufacturer,1
4360,,manufacturer,1
4431,,manufacturer,1
947,,manufacturer,1
25,,manufacturer,1
2379,,manufacturer,1
1385,,manufacturer,1
3849,,map,1
3881,,map,1
3704,,map,1
2848,,map,1
2933,,map,1
2932,,map,1
2778,,map,1
3062,,map,1
3079,,map,1
3019,,map,1
4219,,map,1
4414,,map,1
780,,map,1
1208,,map,1
1320,,map,1
1156,,map,1
602,,map,1
2310,,map,1
2536,,map,1
2647,,map,1
2352,,map,1
1938,,map,1
1950,,map,1
1748,,map,1
1330,,mapmakers,1
3433,,maps,1
3870,,maps,1
3963,,maps,1
2912,,maps,1
3240,,maps,1
4709,,maps,1
898,,maps,1
991,,maps,1
1261,,maps,1
1058,,maps,1
1155,,maps,1
614,,maps,1
2309,,maps,1
2031,,maps,1
2142,,maps,1
1377,,maps,1
1979,,maps,1
1943,,maps,1
2745,,mapsheet,1
3326,,mapsheet,1
3291,,mapsheet,1
726,,mapsheet,1
2225,,mapsheet,1
2271,,mapsheet,1
2656,,mapsheet,1
1080,,mar,1
982,,march,1
1205,,march,1
2150,,marchallach,1
597,,martin,1
4939,,mastermind,1
2817,,mastermoves,1
5289,,matchureka,1
3023,,matters,1
2010,,maybe,1
1982,,mayjune,1
1167,,mayor,1
1446,,mcauliffe,1
2581,,meade,1
721,,mechanica,1
5012,,meeseeks,1
1101,,men,1
1897,,men,1
5221,,meow,1
553,,metallum,1
2937,,metaurus,1
3657,,michael,1
5299,,microbadge,1
5088,,microbadge,1
4296,,microbadge,1
2139,,microbadge,1
1873,,microbadge,1
4234,,microbadges,1
2196,,microbadges,1
2067,,microbadges,1
2477,,microbadges,1
2831,,mihiel,1
3701,,mile,1
2164,,mile,1
3633,,miles,1
3468,,miles,1
3115,,miles,1
4726,,miles,1
4588,,miles,1
1323,,miles,1
2123,,miles,1
2641,,miles,1
2654,,miles,1
1661,,miles,1
1987,,miles,1
2909,,mileshex,1
1258,,mileshex,1
479,,mind,1
2167,,miniatures,1
1725,,miniatures,1
2700,,minutes,1
4786,,minutes,1
1238,,minutes,1
394,,minutes,1
1520,,minutes,1
4009,,missiles,1
962,,mission,1
4361,,missions,1
4520,,mixmath,1
664,,mlkky,1
4034,,mmhm,1
4954,,mmm,1
4708,,money,1
5022,,money,1
4264,,money,1
4113,,money,1
4129,,money,1
556,,money,1
1801,,money,1
1800,,money,1
4960,,monopoly,1
3552,,monsterphase,1
4019,,monsters,1
15,,moon,1
3554,,moonshineempire,1
2154,,morale,1
1148,,morgan,1
3105,,morisi,1
3507,,moteneba,1
2296,,mountedmap,1
4877,,mousellaneous,1
3785,,movement,1
3784,,movement,1
224,,movement,1
304,,movement,1
2291,,movement,1
2059,,movement,1
4630,,movies,1
3415,,mr,1
3982,,mr,1
2731,,mr,1
2729,,mr,1
2728,,mr,1
4972,,mr,1
4721,,mr,1
5239,,mr,1
5195,,mr,1
5062,,mr,1
4237,,mr,1
4492,,mr,1
1244,,mr,1
1243,,mr,1
1041,,mr,1
78,,mr,1
26,,mr,1
128,,mr,1
595,,mr,1
594,,mr,1
2107,,mr,1
150,,mrs,1
482,,mrs,1
2412,,mrs,1
1626,,msrp,1
4518,,muhahahaha,1
2074,,munny,1
4934,,music,1
2984,,mx,1
161,,mykerinos,1
3385,,myshopify,1
380,,mystery,1
491,,mystery,1
4952,,mytpchoice,1
1848,,napoleonic,1
2518,,nash,1
1910,,nato,1
3014,,nazaire,1
400,,nazaire,1
2441,,necromobile,1
5199,,necromonicon,1
3280,,need,1
5074,,need,1
4664,,need,1
1826,,need,1
1432,,nehemiah,1
4749,,net,1
5300,,net,1
4142,,net,1
1189,,net,1
1107,,net,1
4751,,nets,1
1307,,netzwerk,1
93,,nimmt,1
2070,,ninjaburger,1
22,,nixon,1
416,,nl,1
2267,,nl,1
3167,,nlspelpartyanimals,1
4543,,nmbrs,1
3047,,nomic,1
1312,,nookie,1
954,,north,1
311,,noside,1
2705,,note,1
3164,,note,1
4766,,notebooks,1
2557,,notebooks,1
3071,,nov,1
3073,,nov,1
2207,,nov,1
1405,,novdec,1
1676,,novemberdecember,1
1868,,np,1
3294,,nrnberg,1
242,,nufragos,1
4122,,numeri,1
2454,,nwnwn,1
2924,,object,1
2941,,object,1
5001,,object,1
5317,,object,1
5343,,object,1
5284,,object,1
4516,,object,1
4669,,object,1
4369,,object,1
4444,,object,1
1648,,object,1
1928,,object,1
2687,,objective,1
3169,,objective,1
5059,,objective,1
4509,,objective,1
324,,objective,1
568,,objective,1
385,,objective,1
381,,objective,1
2372,,objective,1
1559,,objective,1
1372,,objective,1
1493,,objective,1
1742,,objective,1
803,,objectives,1
4445,,objetive,1
834,,oct,1
1929,,october,1
3372,,oh,1
2860,,oh,1
5114,,oh,1
4323,,oh,1
244,,oh,1
404,,oh,1
2538,,okay,1
368,,okiya,1
4191,,oldest,1
1989,,oneagainstone,1
2818,,onlinebrettspiele,1
107,,onlinebrettspiele,1
4540,,oop,1
1334,,operation,1
343,,opponents,1
474,,order,1
223,,orders,1
512,,orders,1
4566,,org,1
2598,,org,1
3735,,orglessonengindex,1
2929,,orgmykindoftownmykindoftown,1
3693,,orgwebwww,1
3915,,orgwikibattleofthebzura,1
4559,,orgwikickolopoly,1
3400,,orgwikidaihinmin,1
738,,orgwikiradziwiccfamily,1
4315,,ossgames,1
1833,,outburst,1
316,,outcomes,1
4582,,outofprint,1
4562,,outplaygames,1
564,,outremer,1
3625,,overview,1
3376,,overview,1
3500,,overview,1
3820,,overview,1
3123,,overview,1
4854,,overview,1
4745,,overview,1
5066,,overview,1
5058,,overview,1
4309,,overview,1
4300,,overview,1
4560,,overview,1
730,,overview,1
1068,,overview,1
1009,,overview,1
1158,,overview,1
269,,overview,1
567,,overview,1
2021,,overview,1
2111,,overview,1
2534,,overview,1
1598,,overview,1
1443,,overview,1
1863,,overview,1
2922,,package,1
3512,,pagat,1
3511,,pagat,1
1391,,pagat,1
336,,pandora,1
1637,,pandora,1
2286,,panograph,1
5211,,partini,1
2992,,pass,1
5238,,pass,1
4534,,pass,1
692,,pass,1
13,,pass,1
162,,pass,1
3459,,paul,1
559,,paul,1
4980,,pawns,1
4693,,pawns,1
4764,,pawns,1
5020,,pawns,1
5109,,pawns,1
1852,,pawns,1
465,,pdf,1
4403,,pegity,1
2558,,pencils,1
4406,,pente,1
2670,,persians,1
2669,,persians,1
2668,,persians,1
2664,,persians,1
2663,,persians,1
4876,,personalities,1
639,,phpd,1
605,,phpid,1
1042,,pieces,1
2325,,pieces,1
694,,pilot,1
250,,pilots,1
261,,pilots,1
1252,,plaay,1
251,,plane,1
2794,,planet,1
928,,planetbusters,1
3460,,play,1
3922,,play,1
3754,,play,1
3697,,play,1
3817,,play,1
3823,,play,1
3827,,play,1
3765,,play,1
2965,,play,1
2680,,play,1
2837,,play,1
3196,,play,1
3317,,play,1
3306,,play,1
3327,,play,1
3022,,play,1
3016,,play,1
3150,,play,1
3128,,play,1
3118,,play,1
3117,,play,1
4698,,play,1
4837,,play,1
5229,,play,1
5285,,play,1
5159,,play,1
5099,,play,1
4310,,play,1
4044,,play,1
4134,,play,1
4545,,play,1
4615,,play,1
4447,,play,1
745,,play,1
753,,play,1
1195,,play,1
221,,play,1
238,,play,1
263,,play,1
283,,play,1
168,,play,1
596,,play,1
2321,,play,1
2007,,play,1
2040,,play,1
2091,,play,1
2552,,play,1
2523,,play,1
2600,,play,1
2398,,play,1
1580,,play,1
1571,,play,1
1649,,play,1
1603,,play,1
1599,,play,1
1406,,play,1
1368,,play,1
1484,,play,1
1925,,play,1
1799,,play,1
1764,,play,1
2979,,played,1
2978,,played,1
5056,,played,1
1060,,played,1
1051,,played,1
2033,,played,1
3593,,player,1
3452,,player,1
3239,,player,1
4243,,player,1
4084,,player,1
684,,player,1
2036,,player,1
2340,,player,1
3470,,players,1
3905,,players,1
3906,,players,1
3863,,players,1
3970,,players,1
3966,,players,1
3688,,players,1
3825,,players,1
2871,,players,1
2699,,players,1
3224,,players,1
3223,,players,1
3242,,players,1
3182,,players,1
3314,,players,1
3304,,players,1
3008,,players,1
3027,,players,1
3029,,players,1
3097,,players,1
4921,,players,1
5003,,players,1
4953,,players,1
4758,,players,1
4813,,players,1
4774,,players,1
5231,,players,1
5208,,players,1
5314,,players,1
5072,,players,1
5146,,players,1
5142,,players,1
4339,,players,1
4270,,players,1
4139,,players,1
4096,,players,1
4128,,players,1
4573,,players,1
4525,,players,1
4502,,players,1
4494,,players,1
951,,players,1
1125,,players,1
295,,players,1
534,,players,1
379,,players,1
422,,players,1
2037,,players,1
2132,,players,1
2118,,players,1
2574,,players,1
2525,,players,1
2414,,players,1
1344,,players,1
1956,,players,1
1703,,players,1
1947,,playing,1
1017,,playmat,1
2043,,pleasant,1
2180,,plkazaam,1
4761,,plszczegoly,1
4322,,plun,1
2188,,plus,1
480,,points,1
2041,,points,1
2459,,points,1
1624,,points,1
3611,,pokemonfigures,1
2278,,pompey,1
222,,preparation,1
2209,,preparation,1
2392,,preparation,1
1416,,preparation,1
1793,,presentation,1
3684,,prevail,1
3787,,prevail,1
2755,,prevail,1
3338,,prevail,1
4290,,prevail,1
1318,,prevail,1
62,,prevail,1
47,,prevail,1
2078,,prevail,1
1577,,prevails,1
403,,problem,1
472,,problems,1
1369,,production,1
1679,,pse,1
4966,,published,1
2564,,published,1
3560,,publisher,1
3556,,publisher,1
3544,,publisher,1
3652,,publisher,1
3650,,publisher,1
3643,,publisher,1
3637,,publisher,1
3669,,publisher,1
3635,,publisher,1
3617,,publisher,1
3393,,publisher,1
3373,,publisher,1
3370,,publisher,1
3364,,publisher,1
3437,,publisher,1
3901,,publisher,1
3852,,publisher,1
3877,,publisher,1
3988,,publisher,1
4002,,publisher,1
3994,,publisher,1
3944,,publisher,1
3942,,publisher,1
3946,,publisher,1
3960,,publisher,1
3807,,publisher,1
3839,,publisher,1
3837,,publisher,1
3799,,publisher,1
3777,,publisher,1
3773,,publisher,1
3340,,publisher,1
2913,,publisher,1
2846,,publisher,1
2923,,publisher,1
2970,,publisher,1
2998,,publisher,1
2940,,publisher,1
2955,,publisher,1
2950,,publisher,1
2722,,publisher,1
2707,,publisher,1
2704,,publisher,1
2698,,publisher,1
2812,,publisher,1
2802,,publisher,1
2793,,publisher,1
2791,,publisher,1
3005,,publisher,1
3229,,publisher,1
3251,,publisher,1
3250,,publisher,1
3214,,publisher,1
3307,,publisher,1
3301,,publisher,1
3324,,publisher,1
3276,,publisher,1
3266,,publisher,1
3265,,publisher,1
3261,,publisher,1
3068,,publisher,1
3040,,publisher,1
3038,,publisher,1
3030,,publisher,1
3109,,publisher,1
4920,,publisher,1
4915,,publisher,1
4910,,publisher,1
4860,,publisher,1
4866,,publisher,1
4885,,publisher,1
4999,,publisher,1
4946,,publisher,1
4730,,publisher,1
4719,,publisher,1
4688,,publisher,1
4697,,publisher,1
4717,,publisher,1
4711,,publisher,1
4825,,publisher,1
4829,,publisher,1
4770,,publisher,1
5234,,publisher,1
5230,,publisher,1
5252,,publisher,1
5247,,publisher,1
5212,,publisher,1
5205,,publisher,1
5265,,publisher,1
5282,,publisher,1
5274,,publisher,1
5182,,publisher,1
5083,,publisher,1
5081,,publisher,1
5179,,publisher,1
5145,,publisher,1
5170,,publisher,1
5100,,publisher,1
5129,,publisher,1
4236,,publisher,1
4227,,publisher,1
4222,,publisher,1
4212,,publisher,1
4203,,publisher,1
4340,,publisher,1
4330,,publisher,1
4328,,publisher,1
4267,,publisher,1
4266,,publisher,1
4291,,publisher,1
4178,,publisher,1
4051,,publisher,1
4175,,publisher,1
4023,,publisher,1
4149,,publisher,1
4115,,publisher,1
4571,,publisher,1
4552,,publisher,1
4519,,publisher,1
4515,,publisher,1
4551,,publisher,1
4533,,publisher,1
4549,,publisher,1
4638,,publisher,1
4596,,publisher,1
4670,,publisher,1
4667,,publisher,1
4620,,publisher,1
4424,,publisher,1
4416,,publisher,1
4410,,publisher,1
4409,,publisher,1
4362,,publisher,1
4358,,publisher,1
4483,,publisher,1
4482,,publisher,1
4469,,publisher,1
4466,,publisher,1
4461,,publisher,1
4452,,publisher,1
890,,publisher,1
908,,publisher,1
859,,publisher,1
967,,publisher,1
930,,publisher,1
804,,publisher,1
815,,publisher,1
820,,publisher,1
759,,publisher,1
789,,publisher,1
775,,publisher,1
1232,,publisher,1
1231,,publisher,1
1245,,publisher,1
1185,,publisher,1
1191,,publisher,1
1316,,publisher,1
1329,,publisher,1
1273,,publisher,1
1279,,publisher,1
1059,,publisher,1
1048,,publisher,1
1073,,publisher,1
1071,,publisher,1
1039,,publisher,1
1135,,publisher,1
1133,,publisher,1
1095,,publisher,1
241,,publisher,1
176,,publisher,1
193,,publisher,1
307,,publisher,1
292,,publisher,1
289,,publisher,1
63,,publisher,1
28,,publisher,1
143,,publisher,1
151,,publisher,1
86,,publisher,1
582,,publisher,1
539,,publisher,1
600,,publisher,1
618,,publisher,1
406,,publisher,1
337,,publisher,1
361,,publisher,1
492,,publisher,1
459,,publisher,1
432,,publisher,1
452,,publisher,1
2234,,publisher,1
2238,,publisher,1
2265,,publisher,1
2065,,publisher,1
2156,,publisher,1
2094,,publisher,1
2108,,publisher,1
2566,,publisher,1
2555,,publisher,1
2587,,publisher,1
2586,,publisher,1
2524,,publisher,1
2540,,publisher,1
2530,,publisher,1
2649,,publisher,1
2615,,publisher,1
2355,,publisher,1
2373,,publisher,1
2489,,publisher,1
2432,,publisher,1
2443,,publisher,1
1563,,publisher,1
1557,,publisher,1
1581,,publisher,1
1517,,publisher,1
1525,,publisher,1
1535,,publisher,1
1534,,publisher,1
1657,,publisher,1
1656,,publisher,1
1623,,publisher,1
1620,,publisher,1
1400,,publisher,1
1412,,publisher,1
1376,,publisher,1
1421,,publisher,1
1480,,publisher,1
1490,,publisher,1
1429,,publisher,1
1889,,publisher,1
1898,,publisher,1
1915,,publisher,1
1966,,publisher,1
2002,,publisher,1
1964,,publisher,1
1933,,publisher,1
1930,,publisher,1
1955,,publisher,1
1726,,publisher,1
1752,,publisher,1
1687,,publisher,1
1697,,publisher,1
1695,,publisher,1
1798,,publisher,1
1822,,publisher,1
1788,,publisher,1
1779,,publisher,1
3378,,publisherauthor,1
3642,,publisherdesigner,1
4437,,publisherdesigner,1
1922,,publisherpage,1
3986,,publishers,1
655,,publishers,1
3639,,pyrrhus,1
603,,queengames,1
5335,,quickly,1
1805,,quickly,1
2716,,quintmate,1
2713,,quintominoes,1
1908,,qwingo,1
4211,,race,1
1074,,race,1
1541,,race,1
3443,,racko,1
2062,,rally,1
3766,,raphia,1
5057,,ratuki,1
4015,,raumpiraten,1
3295,,raven,1
4958,,react,1
206,,ready,1
1382,,ready,1
1855,,ready,1
3695,,real,1
2261,,realaction,1
1003,,received,1
2430,,recess,1
399,,recommendations,1
2498,,redblack,1
2494,,redblue,1
2491,,redgreen,1
2492,,redred,1
2496,,redyellow,1
2415,,reimplementation,1
3558,,reimplemented,1
3388,,reimplemented,1
3487,,reimplemented,1
3491,,reimplemented,1
3449,,reimplemented,1
3893,,reimplemented,1
3910,,reimplemented,1
3983,,reimplemented,1
3978,,reimplemented,1
3718,,reimplemented,1
3757,,reimplemented,1
3680,,reimplemented,1
3759,,reimplemented,1
3778,,reimplemented,1
2889,,reimplemented,1
2875,,reimplemented,1
2863,,reimplemented,1
2976,,reimplemented,1
2743,,reimplemented,1
2676,,reimplemented,1
2694,,reimplemented,1
2809,,reimplemented,1
3174,,reimplemented,1
3313,,reimplemented,1
3131,,reimplemented,1
3104,,reimplemented,1
4932,,reimplemented,1
4691,,reimplemented,1
4828,,reimplemented,1
4803,,reimplemented,1
5053,,reimplemented,1
4221,,reimplemented,1
4249,,reimplemented,1
4334,,reimplemented,1
4278,,reimplemented,1
4070,,reimplemented,1
4043,,reimplemented,1
4038,,reimplemented,1
4121,,reimplemented,1
4605,,reimplemented,1
4419,,reimplemented,1
4477,,reimplemented,1
2672,,reimplemented,1
888,,reimplemented,1
883,,reimplemented,1
837,,reimplemented,1
857,,reimplemented,1
872,,reimplemented,1
871,,reimplemented,1
865,,reimplemented,1
972,,reimplemented,1
993,,reimplemented,1
749,,reimplemented,1
673,,reimplemented,1
708,,reimplemented,1
699,,reimplemented,1
824,,reimplemented,1
758,,reimplemented,1
786,,reimplemented,1
1200,,reimplemented,1
1306,,reimplemented,1
1075,,reimplemented,1
1070,,reimplemented,1
1069,,reimplemented,1
1025,,reimplemented,1
1087,,reimplemented,1
1092,,reimplemented,1
294,,reimplemented,1
321,,reimplemented,1
293,,reimplemented,1
291,,reimplemented,1
262,,reimplemented,1
122,,reimplemented,1
557,,reimplemented,1
644,,reimplemented,1
651,,reimplemented,1
617,,reimplemented,1
611,,reimplemented,1
357,,reimplemented,1
485,,reimplemented,1
2190,,reimplemented,1
2295,,reimplemented,1
2045,,reimplemented,1
2583,,reimplemented,1
2512,,reimplemented,1
2429,,reimplemented,1
2449,,reimplemented,1
1556,,reimplemented,1
1544,,reimplemented,1
1540,,reimplemented,1
1643,,reimplemented,1
1614,,reimplemented,1
1366,,reimplemented,1
1434,,reimplemented,1
1430,,reimplemented,1
1903,,reimplemented,1
1998,,reimplemented,1
1993,,reimplemented,1
1941,,reimplemented,1
1939,,reimplemented,1
1715,,reimplemented,1
1751,,reimplemented,1
1827,,reimplemented,1
1821,,reimplemented,1
1760,,reimplemented,1
3653,,reimplements,1
3471,,reimplements,1
3442,,reimplements,1
3447,,reimplements,1
3891,,reimplements,1
3890,,reimplements,1
3851,,reimplements,1
3964,,reimplements,1
3686,,reimplements,1
3716,,reimplements,1
3816,,reimplements,1
3840,,reimplements,1
2887,,reimplements,1
2921,,reimplements,1
2859,,reimplements,1
2974,,reimplements,1
2721,,reimplements,1
2720,,reimplements,1
2711,,reimplements,1
2821,,reimplements,1
3233,,reimplements,1
3205,,reimplements,1
3308,,reimplements,1
3090,,reimplements,1
3133,,reimplements,1
4895,,reimplements,1
4926,,reimplements,1
4880,,reimplements,1
5004,,reimplements,1
4941,,reimplements,1
4938,,reimplements,1
4950,,reimplements,1
4965,,reimplements,1
4736,,reimplements,1
4728,,reimplements,1
4695,,reimplements,1
4819,,reimplements,1
4817,,reimplements,1
4806,,reimplements,1
5235,,reimplements,1
5054,,reimplements,1
5150,,reimplements,1
4225,,reimplements,1
4252,,reimplements,1
4306,,reimplements,1
4304,,reimplements,1
4272,,reimplements,1
4263,,reimplements,1
4069,,reimplements,1
4093,,reimplements,1
4095,,reimplements,1
4169,,reimplements,1
